"class","category","indicator_name","series_name","sub_series_name","parameter","value","units","date_last_updated"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-01-01","9.57737425678933","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-02-01","7.94701986754967","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-03-01","11.4536777516855","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-04-01","7.21125515615795","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-05-01","7.3724974426421","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-06-01","5.99045000723484","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-07-01","8.12080052019364","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-08-01","7.30772013602488","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-09-01","9.91503509420024","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-10-01","10.4581969651889","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-11-01","7.06195869420385","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2018-12-01","6.61126363433999","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-01-01","8.87226866109401","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-02-01","7.2773429236302","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-03-01","1.55644667980697","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-04-01","4.49330127104088","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-05-01","3.54542361347399","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-06-01","3.20819112627986","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-07-01","0.0601403274306689","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-08-01","1.69914368552357","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-09-01","1.33091349062311","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-10-01","-2.68686868686869","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-11-01","-1.90831777639493","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2019-12-01","-2.35940979955458","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-01-01","1.30657327586208","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-02-01","-4.46328797738775","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-03-01","-31.4281889974568","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-04-01","-75.0936945229798","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-05-01","-57.7747108307045","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-06-01","-40.4365079365079","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-07-01","-31.581407773474","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-08-01","-30.4846515945104","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-09-01","-22.4344941956882","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-10-01","-13.6945540101031","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-11-01","-6.42842038485938","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2020-12-01","-1.00506094518498","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-01-01","-5.61095598989496","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-02-01","-1.43112701252237","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-03-01","56.2560999414406","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-04-01","365.575501583949","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-05-01","185.136186770428","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-06-01","111.137019764601","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-07-01","83.3674963396779","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-08-01","57.9494515975203","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-09-01","41.0587531001454","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-10-01","37.0269403463759","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-11-01","39.4048964218456","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2021-12-01","36.6071428571429","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2022-01-01","41.0973376531906","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2022-02-01","40.534692168086","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2022-03-01","23.6164896939413","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - New jobs posted online","NZAC component - New jobs posted online","2022-04-01","16.3018825130415","Annual % change","27-07-23"
